timestamp,behavior,mobility,orientation
2026-01-03T08:11:17.304648Z,INTERACTIVE,0.126,4.024
2026-01-03T08:11:17.447267Z,INTERACTIVE,0.123,4.033
2026-01-03T08:11:17.574924Z,INTERACTIVE,0.121,4.046
2026-01-03T08:11:17.714548Z,INTERACTIVE,0.123,4.079
2026-01-03T08:11:17.840400Z,INTERACTIVE,0.126,4.129
2026-01-03T08:11:17.979051Z,INTERACTIVE,0.127,4.198
2026-01-03T08:11:18.104711Z,INTERACTIVE,0.128,4.255
2026-01-03T08:11:18.228367Z,INTERACTIVE,0.127,4.305
2026-01-03T08:11:18.351065Z,INTERACTIVE,0.127,4.354
2026-01-03T08:11:18.476752Z,PASSIVE,0.127,4.402
2026-01-03T08:11:18.619383Z,INTERACTIVE,0.127,4.411
2026-01-03T08:11:18.756247Z,PASSIVE,0.129,4.438
2026-01-03T08:11:18.883695Z,PASSIVE,0.13,4.441
2026-01-03T08:11:19.007797Z,PASSIVE,0.131,4.355
2026-01-03T08:11:19.131966Z,PASSIVE,0.131,4.213
2026-01-03T08:11:19.256964Z,PASSIVE,0.13,4.076
2026-01-03T08:11:19.382332Z,PASSIVE,0.13,3.918
2026-01-03T08:11:19.524970Z,PASSIVE,0.131,3.799
2026-01-03T08:11:19.651651Z,PASSIVE,0.135,3.775
2026-01-03T08:11:19.807233Z,PASSIVE,0.14,3.805
2026-01-03T08:11:19.928943Z,PASSIVE,0.145,3.83
2026-01-03T08:11:20.054468Z,PASSIVE,0.147,3.898
2026-01-03T08:11:20.178294Z,PASSIVE,0.15,3.952
2026-01-03T08:11:20.287565Z,PASSIVE,0.149,3.993
2026-01-03T08:11:20.396488Z,PASSIVE,0.147,3.993
2026-01-03T08:11:20.504747Z,PASSIVE,0.148,3.993
2026-01-03T08:11:20.614709Z,INTERACTIVE,0.151,3.951
2026-01-03T08:11:20.723030Z,INTERACTIVE,0.153,3.908
2026-01-03T08:11:20.817259Z,INTERACTIVE,0.155,3.868
2026-01-03T08:11:20.927691Z,INTERACTIVE,0.155,3.838
2026-01-03T08:11:21.021012Z,INTERACTIVE,0.153,3.784
2026-01-03T08:11:21.145829Z,INTERACTIVE,0.152,3.729
2026-01-03T08:11:21.254334Z,INTERACTIVE,0.151,3.658
2026-01-03T08:11:21.378661Z,INTERACTIVE,0.147,3.55
2026-01-03T08:11:21.487583Z,INTERACTIVE,0.147,3.399
2026-01-03T08:11:21.596376Z,INTERACTIVE,0.147,3.278
2026-01-03T08:11:21.705021Z,INTERACTIVE,0.147,3.157
2026-01-03T08:11:21.830369Z,INTERACTIVE,0.144,3.048
2026-01-03T08:11:21.923586Z,INTERACTIVE,0.144,2.966
2026-01-03T08:11:22.033204Z,INTERACTIVE,0.14,2.961
2026-01-03T08:11:22.143259Z,INTERACTIVE,0.136,2.934
2026-01-03T08:11:22.254782Z,INTERACTIVE,0.131,2.874
2026-01-03T08:11:22.377563Z,INTERACTIVE,0.127,2.79
2026-01-03T08:11:22.500826Z,INTERACTIVE,0.123,2.698
2026-01-03T08:11:22.608419Z,INTERACTIVE,0.121,2.6
2026-01-03T08:11:22.736078Z,INTERACTIVE,0.121,2.535
2026-01-03T08:11:22.860355Z,INTERACTIVE,0.12,2.508
2026-01-03T08:11:22.969952Z,INTERACTIVE,0.118,2.475
2026-01-03T08:11:23.079068Z,INTERACTIVE,0.115,2.453
2026-01-03T08:11:23.221685Z,INTERACTIVE,0.111,2.429
2026-01-03T08:11:23.330754Z,INTERACTIVE,0.106,2.331
2026-01-03T08:11:23.454634Z,INTERACTIVE,0.1,2.238
2026-01-03T08:11:23.579298Z,INTERACTIVE,0.1,2.186
2026-01-03T08:11:23.704565Z,INTERACTIVE,0.102,2.277
2026-01-03T08:11:23.829172Z,INTERACTIVE,0.102,2.374
2026-01-03T08:11:23.970983Z,INTERACTIVE,0.104,2.609
2026-01-03T08:11:24.079510Z,PASSIVE,0.106,2.839
2026-01-03T08:11:24.204174Z,PASSIVE,0.106,3.085
2026-01-03T08:11:24.342391Z,PASSIVE,0.106,3.191
2026-01-03T08:11:24.450504Z,PASSIVE,0.108,3.326
2026-01-03T08:11:24.578194Z,PASSIVE,0.108,3.448
2026-01-03T08:11:24.704625Z,PASSIVE,0.107,3.562
2026-01-03T08:11:24.798200Z,PASSIVE,0.108,3.677
2026-01-03T08:11:24.921060Z,PASSIVE,0.107,3.795
2026-01-03T08:11:25.015489Z,PASSIVE,0.106,3.88
2026-01-03T08:11:25.138793Z,PASSIVE,0.107,3.915
2026-01-03T08:11:25.262888Z,PASSIVE,0.108,3.954
2026-01-03T08:11:25.388215Z,PASSIVE,0.108,3.974
2026-01-03T08:11:25.499616Z,PASSIVE,0.11,3.99
2026-01-03T08:11:25.624529Z,PASSIVE,0.112,3.995
2026-01-03T08:11:25.731564Z,INTERACTIVE,0.119,4.011
2026-01-03T08:11:25.826106Z,INTERACTIVE,0.127,4.024
2026-01-03T08:11:25.933662Z,INTERACTIVE,0.135,4.13
2026-01-03T08:11:26.044520Z,INTERACTIVE,0.141,4.236
2026-01-03T08:11:26.137703Z,INTERACTIVE,0.147,4.343
2026-01-03T08:11:26.246164Z,INTERACTIVE,0.148,4.41
2026-01-03T08:11:26.355964Z,INTERACTIVE,0.15,4.486
2026-01-03T08:11:26.481622Z,PASSIVE,0.152,4.47
2026-01-03T08:11:26.592219Z,PASSIVE,0.155,4.456
2026-01-03T08:11:26.717588Z,PASSIVE,0.159,4.452
2026-01-03T08:11:26.840415Z,INTERACTIVE,0.164,4.46
2026-01-03T08:11:26.964559Z,INTERACTIVE,0.165,4.469
2026-01-03T08:11:27.090852Z,INTERACTIVE,0.166,4.413
2026-01-03T08:11:27.198884Z,INTERACTIVE,0.166,4.352
2026-01-03T08:11:27.307315Z,INTERACTIVE,0.164,4.232
2026-01-03T08:11:27.418721Z,INTERACTIVE,0.162,4.111
2026-01-03T08:11:27.542866Z,INTERACTIVE,0.16,3.966
2026-01-03T08:11:27.665695Z,INTERACTIVE,0.157,3.889
2026-01-03T08:11:27.760920Z,INTERACTIVE,0.154,3.792
2026-01-03T08:11:27.870528Z,INTERACTIVE,0.152,3.683
2026-01-03T08:11:27.994819Z,INTERACTIVE,0.15,3.593
2026-01-03T08:11:28.103452Z,INTERACTIVE,0.148,3.507
2026-01-03T08:11:28.212454Z,INTERACTIVE,0.149,3.412
2026-01-03T08:11:28.335530Z,INTERACTIVE,0.149,3.363
2026-01-03T08:11:28.474984Z,INTERACTIVE,0.149,3.386
2026-01-03T08:11:28.598439Z,INTERACTIVE,0.15,3.393
2026-01-03T08:11:28.722980Z,INTERACTIVE,0.152,3.413
2026-01-03T08:11:28.864601Z,INTERACTIVE,0.154,3.448
2026-01-03T08:11:29.003797Z,INTERACTIVE,0.156,3.485
2026-01-03T08:11:29.129392Z,INTERACTIVE,0.155,3.596
2026-01-03T08:11:29.255063Z,INTERACTIVE,0.152,3.8
2026-01-03T08:11:29.396325Z,INTERACTIVE,0.147,3.911
2026-01-03T08:11:29.518629Z,INTERACTIVE,0.143,4.005
2026-01-03T08:11:29.640324Z,INTERACTIVE,0.141,4.107
2026-01-03T08:11:29.782351Z,INTERACTIVE,0.144,4.131
2026-01-03T08:11:29.892427Z,INTERACTIVE,0.145,4.056
2026-01-03T08:11:30.014769Z,INTERACTIVE,0.146,4.071
2026-01-03T08:11:30.140521Z,INTERACTIVE,0.146,4.12
2026-01-03T08:11:30.284728Z,INTERACTIVE,0.144,4.127
2026-01-03T08:11:30.409431Z,INTERACTIVE,0.141,4.13
2026-01-03T08:11:30.534806Z,INTERACTIVE,0.14,4.198
2026-01-03T08:11:30.674314Z,INTERACTIVE,0.139,4.26
2026-01-03T08:11:30.798780Z,INTERACTIVE,0.138,4.326
2026-01-03T08:11:30.921461Z,INTERACTIVE,0.135,4.402
2026-01-03T08:11:31.031787Z,INTERACTIVE,0.133,4.542
2026-01-03T08:11:31.156862Z,INTERACTIVE,0.136,4.678
2026-01-03T08:11:31.267640Z,INTERACTIVE,0.14,4.859
2026-01-03T08:11:31.393528Z,INTERACTIVE,0.144,5.001
2026-01-03T08:11:31.501961Z,INTERACTIVE,0.149,5.152
2026-01-03T08:11:31.625064Z,INTERACTIVE,0.154,5.233
2026-01-03T08:11:31.840660Z,INTERACTIVE,0.154,5.271
2026-01-03T08:11:31.934787Z,INTERACTIVE,0.152,5.274
2026-01-03T08:11:32.045527Z,INTERACTIVE,0.151,5.282
2026-01-03T08:11:32.171402Z,INTERACTIVE,0.151,5.308
2026-01-03T08:11:32.282401Z,INTERACTIVE,0.15,5.344
2026-01-03T08:11:32.421090Z,INTERACTIVE,0.149,5.371
2026-01-03T08:11:32.548531Z,INTERACTIVE,0.147,5.388
2026-01-03T08:11:32.673338Z,INTERACTIVE,0.145,5.407
2026-01-03T08:11:32.781940Z,PASSIVE,0.142,5.343
2026-01-03T08:11:32.906852Z,PASSIVE,0.143,5.194
2026-01-03T08:11:33.029521Z,PASSIVE,0.147,5.041
2026-01-03T08:11:33.170506Z,PASSIVE,0.153,4.899
2026-01-03T08:11:33.312164Z,PASSIVE,0.154,4.727
2026-01-03T08:11:33.438579Z,PASSIVE,0.159,4.621
2026-01-03T08:11:33.565190Z,PASSIVE,0.161,4.596
2026-01-03T08:11:33.688953Z,PASSIVE,0.159,4.611
2026-01-03T08:11:33.812625Z,PASSIVE,0.158,4.603
2026-01-03T08:11:33.952378Z,PASSIVE,0.16,4.621
2026-01-03T08:11:34.095990Z,PASSIVE,0.157,4.642
2026-01-03T08:11:34.221613Z,PASSIVE,0.154,4.607
2026-01-03T08:11:34.455198Z,PASSIVE,0.15,4.577
2026-01-03T08:11:34.749406Z,PASSIVE,0.148,4.622
2026-01-03T08:11:34.934762Z,PASSIVE,0.148,4.788
2026-01-03T08:11:35.164144Z,PASSIVE,0.15,4.905
2026-01-03T08:11:35.288810Z,PASSIVE,0.148,5.03
2026-01-03T08:11:35.416467Z,PASSIVE,0.147,5.079
2026-01-03T08:11:35.676767Z,PASSIVE,0.145,5.105
2026-01-03T08:11:35.800435Z,PASSIVE,0.142,5.001
2026-01-03T08:11:35.928093Z,PASSIVE,0.138,4.937
2026-01-03T08:11:36.049767Z,PASSIVE,0.14,4.909
2026-01-03T08:11:36.424759Z,PASSIVE,0.145,4.917
2026-01-03T08:11:36.564384Z,PASSIVE,0.153,5.084
2026-01-03T08:11:36.689332Z,PASSIVE,0.163,16.797
2026-01-03T08:11:36.812489Z,PASSIVE,0.177,33.803
2026-01-03T08:11:36.954078Z,PASSIVE,0.186,50.826
2026-01-03T08:11:37.149554Z,PASSIVE,0.194,67.852
2026-01-03T08:11:37.314383Z,PASSIVE,0.199,84.697
2026-01-03T08:11:37.488833Z,INTERACTIVE,0.201,90.007
2026-01-03T08:11:37.687337Z,INTERACTIVE,0.198,90.021
2026-01-03T08:11:37.810219Z,INTERACTIVE,0.192,90.036
2026-01-03T08:11:37.934161Z,INTERACTIVE,0.187,90.046
2026-01-03T08:11:38.060825Z,INTERACTIVE,0.181,90.048
2026-01-03T08:11:38.202247Z,PASSIVE,0.173,90.05
2026-01-03T08:11:38.325351Z,PASSIVE,0.169,90.051
2026-01-03T08:11:38.466970Z,PASSIVE,0.167,90.051
2026-01-03T08:11:38.609430Z,PASSIVE,0.166,90.054
2026-01-03T08:11:38.731498Z,INTERACTIVE,0.166,90.063
2026-01-03T08:11:38.889218Z,INTERACTIVE,0.168,93.934
2026-01-03T08:11:39.060756Z,INTERACTIVE,0.171,97.801
2026-01-03T08:11:39.278172Z,INTERACTIVE,0.174,105.231
2026-01-03T08:11:39.400842Z,INTERACTIVE,0.177,112.657
2026-01-03T08:11:39.676104Z,INTERACTIVE,0.179,120.071
2026-01-03T08:11:39.800769Z,INTERACTIVE,0.179,123.625
2026-01-03T08:11:39.939999Z,INTERACTIVE,0.178,127.181
2026-01-03T08:11:40.079624Z,INTERACTIVE,0.177,127.176
2026-01-03T08:11:40.203346Z,INTERACTIVE,0.176,127.17
2026-01-03T08:11:40.329438Z,INTERACTIVE,0.176,127.17
2026-01-03T08:11:40.453075Z,INTERACTIVE,0.178,127.172
2026-01-03T08:11:40.561305Z,INTERACTIVE,0.176,127.174
2026-01-03T08:11:40.670978Z,INTERACTIVE,0.175,127.176
2026-01-03T08:11:40.778742Z,INTERACTIVE,0.169,127.171
2026-01-03T08:11:40.904487Z,INTERACTIVE,0.159,123.566
2026-01-03T08:11:41.026520Z,INTERACTIVE,0.146,116.134
2026-01-03T08:11:41.150289Z,INTERACTIVE,0.135,108.701
2026-01-03T08:11:41.276006Z,INTERACTIVE,0.126,101.265
2026-01-03T08:11:41.399073Z,INTERACTIVE,0.12,93.827
2026-01-03T08:11:41.507945Z,INTERACTIVE,0.117,93.797
2026-01-03T08:11:41.646212Z,INTERACTIVE,0.119,101.404
2026-01-03T08:11:41.801780Z,INTERACTIVE,0.12,112.133
2026-01-03T08:11:41.928307Z,INTERACTIVE,0.121,122.866
2026-01-03T08:11:42.082892Z,INTERACTIVE,0.122,133.606
2026-01-03T08:11:42.206760Z,INTERACTIVE,0.124,140.535
2026-01-03T08:11:42.329068Z,INTERACTIVE,0.125,143.655
2026-01-03T08:11:42.452917Z,INTERACTIVE,0.129,143.649
2026-01-03T08:11:42.589668Z,INTERACTIVE,0.134,143.634
2026-01-03T08:11:42.742258Z,INTERACTIVE,0.137,143.611
2026-01-03T08:11:42.942719Z,INTERACTIVE,0.137,140.773
2026-01-03T08:11:43.111272Z,INTERACTIVE,0.137,137.932
2026-01-03T08:11:43.267263Z,INTERACTIVE,0.136,131.603
2026-01-03T08:11:43.404492Z,INTERACTIVE,0.135,125.286
2026-01-03T08:11:43.558149Z,INTERACTIVE,0.134,122.692
2026-01-03T08:11:43.696282Z,INTERACTIVE,0.136,122.912
2026-01-03T08:11:43.837721Z,INTERACTIVE,0.139,123.133
2026-01-03T08:11:43.961849Z,INTERACTIVE,0.142,129.867
2026-01-03T08:11:44.103859Z,INTERACTIVE,0.146,136.598
2026-01-03T08:11:44.229749Z,INTERACTIVE,0.153,139.613
2026-01-03T08:11:44.402286Z,INTERACTIVE,0.159,142.623
2026-01-03T08:11:44.538918Z,INTERACTIVE,0.168,145.633
2026-01-03T08:11:44.694813Z,INTERACTIVE,0.175,145.627
2026-01-03T08:11:44.847408Z,INTERACTIVE,0.181,145.622
2026-01-03T08:11:45.029917Z,INTERACTIVE,0.186,145.625
2026-01-03T08:11:45.226389Z,INTERACTIVE,0.195,148.475
2026-01-03T08:11:45.364891Z,INTERACTIVE,0.201,151.326
2026-01-03T08:11:45.505512Z,PASSIVE,0.207,154.172
2026-01-03T08:11:45.642145Z,PASSIVE,0.212,157.016
2026-01-03T08:11:45.765566Z,PASSIVE,0.214,157.214
2026-01-03T08:11:45.889141Z,PASSIVE,0.213,151.507
2026-01-03T08:11:46.011243Z,PASSIVE,0.218,142.121
2026-01-03T08:11:46.135016Z,PASSIVE,0.225,132.736
2026-01-03T08:11:46.258150Z,PASSIVE,0.232,123.353
2026-01-03T08:11:46.382616Z,PASSIVE,0.236,116.62
2026-01-03T08:11:46.509848Z,PASSIVE,0.242,112.949
2026-01-03T08:11:46.651269Z,PASSIVE,0.239,112.953
2026-01-03T08:11:46.774403Z,PASSIVE,0.237,112.955
2026-01-03T08:11:46.896977Z,PASSIVE,0.234,112.956
2026-01-03T08:11:47.020708Z,PASSIVE,0.237,112.95
2026-01-03T08:11:47.145393Z,PASSIVE,0.237,112.945
2026-01-03T08:11:47.405214Z,PASSIVE,0.24,112.942
2026-01-03T08:11:47.528768Z,PASSIVE,0.242,112.936
2026-01-03T08:11:47.651688Z,PASSIVE,0.244,108.813
2026-01-03T08:11:47.762730Z,PASSIVE,0.242,104.694
2026-01-03T08:11:47.886243Z,INTERACTIVE,0.24,100.574
2026-01-03T08:11:48.025409Z,INTERACTIVE,0.238,90.784
2026-01-03T08:11:48.167030Z,INTERACTIVE,0.233,80.998
2026-01-03T08:11:48.337570Z,INTERACTIVE,0.226,75.329
2026-01-03T08:11:48.502942Z,INTERACTIVE,0.219,69.655
2026-01-03T08:11:48.657525Z,INTERACTIVE,0.211,63.966
2026-01-03T08:11:48.794610Z,INTERACTIVE,0.201,63.953
2026-01-03T08:11:48.918122Z,INTERACTIVE,0.195,63.944
2026-01-03T08:11:49.055265Z,INTERACTIVE,0.189,63.925
2026-01-03T08:11:49.175964Z,INTERACTIVE,0.181,51.913
2026-01-03T08:11:49.296985Z,INTERACTIVE,0.175,39.959
2026-01-03T08:11:49.419074Z,INTERACTIVE,0.171,27.999
2026-01-03T08:11:49.540971Z,INTERACTIVE,0.167,16.035
2026-01-03T08:11:49.664016Z,INTERACTIVE,0.164,4.08
2026-01-03T08:11:49.785007Z,INTERACTIVE,0.163,4.122
2026-01-03T08:11:49.894855Z,INTERACTIVE,0.157,4.093
2026-01-03T08:11:50.017033Z,INTERACTIVE,0.15,4.117
2026-01-03T08:11:50.139996Z,INTERACTIVE,0.143,4.17
2026-01-03T08:11:50.264977Z,PASSIVE,0.136,4.235
2026-01-03T08:11:50.386403Z,INTERACTIVE,0.129,4.329
2026-01-03T08:11:50.509781Z,INTERACTIVE,0.128,4.439
2026-01-03T08:11:50.632561Z,INTERACTIVE,0.127,4.502
2026-01-03T08:11:50.754843Z,INTERACTIVE,0.126,4.54
2026-01-03T08:11:50.878264Z,INTERACTIVE,0.122,4.567
2026-01-03T08:11:51.016678Z,INTERACTIVE,0.12,4.568
2026-01-03T08:11:51.170899Z,INTERACTIVE,0.117,4.642
2026-01-03T08:11:51.308450Z,INTERACTIVE,0.113,4.716
2026-01-03T08:11:51.463946Z,INTERACTIVE,0.109,4.803
2026-01-03T08:11:51.586073Z,INTERACTIVE,0.107,4.85
2026-01-03T08:11:51.707935Z,PASSIVE,0.105,4.893
2026-01-03T08:11:51.814857Z,PASSIVE,0.103,4.869
2026-01-03T08:11:51.937055Z,PASSIVE,0.104,4.853
2026-01-03T08:11:52.092205Z,PASSIVE,0.106,4.888
2026-01-03T08:11:52.248785Z,PASSIVE,0.108,4.949
2026-01-03T08:11:52.514072Z,PASSIVE,0.109,4.902
2026-01-03T08:11:52.749731Z,PASSIVE,0.112,4.869
2026-01-03T08:11:52.938228Z,PASSIVE,0.111,4.825
2026-01-03T08:11:53.091812Z,PASSIVE,0.109,4.719
2026-01-03T08:11:53.228446Z,PASSIVE,0.11,4.689
2026-01-03T08:11:53.367074Z,PASSIVE,0.109,4.763
2026-01-03T08:11:53.488697Z,PASSIVE,0.111,4.842
2026-01-03T08:11:53.612738Z,PASSIVE,0.114,5.098
2026-01-03T08:11:53.736405Z,INTERACTIVE,0.121,5.352
2026-01-03T08:11:53.862085Z,INTERACTIVE,0.124,5.535
2026-01-03T08:11:54.000256Z,INTERACTIVE,0.129,5.717
2026-01-03T08:11:54.127141Z,INTERACTIVE,0.131,5.846
2026-01-03T08:11:54.253644Z,INTERACTIVE,0.132,5.761
2026-01-03T08:11:54.377931Z,INTERACTIVE,0.13,5.665
2026-01-03T08:11:54.501831Z,INTERACTIVE,0.129,5.609
2026-01-03T08:11:54.639735Z,INTERACTIVE,0.129,5.559
2026-01-03T08:11:54.777364Z,PASSIVE,0.13,5.548
2026-01-03T08:11:54.933945Z,PASSIVE,0.133,5.63
2026-01-03T08:11:55.091521Z,PASSIVE,0.135,5.72
2026-01-03T08:11:55.217823Z,PASSIVE,0.141,5.772
2026-01-03T08:11:55.356451Z,PASSIVE,0.146,5.772
2026-01-03T08:11:55.496987Z,PASSIVE,0.152,5.76
2026-01-03T08:11:55.803165Z,PASSIVE,0.158,5.677
2026-01-03T08:11:55.959773Z,PASSIVE,0.165,5.594
2026-01-03T08:11:56.115325Z,PASSIVE,0.171,5.516
2026-01-03T08:11:56.255949Z,INTERACTIVE,0.176,5.492
2026-01-03T08:11:56.439135Z,INTERACTIVE,0.175,5.597
2026-01-03T08:11:56.564819Z,INTERACTIVE,0.174,5.709
2026-01-03T08:11:56.686583Z,INTERACTIVE,0.171,5.826
2026-01-03T08:11:56.854034Z,INTERACTIVE,0.167,5.944
2026-01-03T08:11:56.975754Z,INTERACTIVE,0.163,6.052
2026-01-03T08:11:57.098413Z,INTERACTIVE,0.163,6.039
2026-01-03T08:11:57.221084Z,INTERACTIVE,0.163,6.061
2026-01-03T08:11:57.344190Z,INTERACTIVE,0.165,6.046
2026-01-03T08:11:57.514731Z,PASSIVE,0.167,6.002
2026-01-03T08:11:57.670824Z,INTERACTIVE,0.165,5.946
2026-01-03T08:11:57.807423Z,LECTURING,0.165,5.746
2026-01-03T08:11:57.930669Z,LECTURING,0.163,5.518
2026-01-03T08:11:58.067367Z,LECTURING,0.16,5.331
2026-01-03T08:11:58.175633Z,LECTURING,0.156,5.218
2026-01-03T08:11:58.299652Z,LECTURING,0.155,5.152
2026-01-03T08:11:58.437883Z,LECTURING,0.154,5.248
2026-01-03T08:11:58.545913Z,LECTURING,0.156,5.346
2026-01-03T08:11:58.686537Z,LECTURING,0.158,5.376
2026-01-03T08:11:58.806073Z,LECTURING,0.161,5.361
2026-01-03T08:11:58.915989Z,LECTURING,0.163,5.362
2026-01-03T08:11:59.055612Z,LECTURING,0.163,5.28
2026-01-03T08:11:59.174855Z,INTERACTIVE,0.164,5.212
2026-01-03T08:11:59.311219Z,INTERACTIVE,0.164,5.208
2026-01-03T08:11:59.418796Z,INTERACTIVE,0.164,5.194
2026-01-03T08:11:59.559226Z,INTERACTIVE,0.164,5.136
2026-01-03T08:11:59.713433Z,PASSIVE,0.165,5.147
2026-01-03T08:11:59.837797Z,PASSIVE,0.161,5.14
2026-01-03T08:11:59.959832Z,PASSIVE,0.156,5.173
2026-01-03T08:12:00.081805Z,INTERACTIVE,0.154,5.402
2026-01-03T08:12:00.205382Z,INTERACTIVE,0.158,5.502
2026-01-03T08:12:00.404847Z,INTERACTIVE,0.165,5.579
2026-01-03T08:12:00.557437Z,INTERACTIVE,0.178,5.656
2026-01-03T08:12:00.681105Z,INTERACTIVE,0.192,5.709
2026-01-03T08:12:00.837685Z,INTERACTIVE,0.206,5.573
2026-01-03T08:12:01.065800Z,INTERACTIVE,0.215,5.57
2026-01-03T08:12:01.189034Z,INTERACTIVE,0.224,5.567
2026-01-03T08:12:01.312044Z,INTERACTIVE,0.23,5.554
2026-01-03T08:12:01.432893Z,INTERACTIVE,0.238,5.53
2026-01-03T08:12:01.541818Z,INTERACTIVE,0.247,5.51
2026-01-03T08:12:01.664818Z,INTERACTIVE,0.254,5.454
2026-01-03T08:12:01.773487Z,INTERACTIVE,0.26,5.416
2026-01-03T08:12:01.896744Z,INTERACTIVE,0.263,5.385
2026-01-03T08:12:02.022144Z,INTERACTIVE,0.264,5.299
2026-01-03T08:12:02.161827Z,INTERACTIVE,0.266,5.169
2026-01-03T08:12:02.270733Z,INTERACTIVE,0.268,5.066
2026-01-03T08:12:02.395401Z,INTERACTIVE,0.271,4.963
2026-01-03T08:12:02.519599Z,INTERACTIVE,0.269,4.864
2026-01-03T08:12:02.628726Z,INTERACTIVE,0.266,4.814
2026-01-03T08:12:02.800811Z,INTERACTIVE,0.265,4.762
2026-01-03T08:12:02.924072Z,INTERACTIVE,0.264,4.802
2026-01-03T08:12:03.049786Z,INTERACTIVE,0.262,4.806
2026-01-03T08:12:03.187954Z,INTERACTIVE,0.261,4.812
2026-01-03T08:12:03.311978Z,INTERACTIVE,0.259,4.819
2026-01-03T08:12:03.435036Z,INTERACTIVE,0.253,4.868
2026-01-03T08:12:03.544107Z,INTERACTIVE,0.245,4.834
2026-01-03T08:12:03.652413Z,INTERACTIVE,0.242,4.866
2026-01-03T08:12:03.776649Z,INTERACTIVE,0.24,4.842
2026-01-03T08:12:03.927066Z,INTERACTIVE,0.236,4.556
2026-01-03T08:12:04.051129Z,INTERACTIVE,0.232,4.277
2026-01-03T08:12:04.161718Z,INTERACTIVE,0.226,3.985
2026-01-03T08:12:04.285386Z,INTERACTIVE,0.214,3.659
2026-01-03T08:12:04.424014Z,INTERACTIVE,0.203,3.364
2026-01-03T08:12:04.548087Z,INTERACTIVE,0.193,3.327
2026-01-03T08:12:04.657166Z,PASSIVE,0.187,3.45
2026-01-03T08:12:04.767178Z,PASSIVE,0.181,3.594
2026-01-03T08:12:04.874234Z,PASSIVE,0.174,3.742
2026-01-03T08:12:04.996905Z,PASSIVE,0.165,3.919
2026-01-03T08:12:05.120292Z,PASSIVE,0.158,4.239
2026-01-03T08:12:05.258919Z,PASSIVE,0.152,4.479
2026-01-03T08:12:05.396551Z,PASSIVE,0.147,4.713
2026-01-03T08:12:05.568311Z,PASSIVE,0.15,4.961
2026-01-03T08:12:05.721012Z,PASSIVE,0.154,5.208
2026-01-03T08:12:05.890556Z,PASSIVE,0.156,5.323
2026-01-03T08:12:06.090020Z,PASSIVE,0.156,5.357
2026-01-03T08:12:06.259565Z,PASSIVE,0.155,5.484
2026-01-03T08:12:06.396201Z,PASSIVE,0.154,5.653
2026-01-03T08:12:06.534825Z,PASSIVE,0.154,5.823
2026-01-03T08:12:06.660487Z,PASSIVE,0.151,6.004
2026-01-03T08:12:06.788145Z,PASSIVE,0.151,6.119
2026-01-03T08:12:06.915055Z,PASSIVE,0.151,6.143
2026-01-03T08:12:07.037478Z,PASSIVE,0.153,6.109
2026-01-03T08:12:07.160897Z,PASSIVE,0.154,6.085
2026-01-03T08:12:07.285874Z,PASSIVE,0.159,6.039
2026-01-03T08:12:07.396255Z,PASSIVE,0.164,6.052
2026-01-03T08:12:07.519390Z,PASSIVE,0.168,6.053
2026-01-03T08:12:07.643498Z,PASSIVE,0.172,6.08
2026-01-03T08:12:07.753638Z,PASSIVE,0.176,6.094
2026-01-03T08:12:07.863599Z,PASSIVE,0.179,6.141
2026-01-03T08:12:07.958037Z,PASSIVE,0.181,6.178
2026-01-03T08:12:08.081785Z,PASSIVE,0.185,6.229
2026-01-03T08:12:08.177245Z,PASSIVE,0.186,6.288
2026-01-03T08:12:08.272580Z,PASSIVE,0.187,6.346
2026-01-03T08:12:08.397904Z,PASSIVE,0.191,6.269
2026-01-03T08:12:08.506890Z,PASSIVE,0.195,6.192
2026-01-03T08:12:08.616419Z,PASSIVE,0.198,6.113
2026-01-03T08:12:08.740309Z,PASSIVE,0.203,5.995
2026-01-03T08:12:08.835598Z,PASSIVE,0.204,5.818
2026-01-03T08:12:08.946785Z,PASSIVE,0.2,5.679
2026-01-03T08:12:09.056089Z,PASSIVE,0.196,5.551
2026-01-03T08:12:09.245648Z,PASSIVE,0.189,5.41
2026-01-03T08:12:09.384276Z,PASSIVE,0.182,5.284
2026-01-03T08:12:09.508098Z,PASSIVE,0.175,5.204
2026-01-03T08:12:09.632325Z,PASSIVE,0.173,5.18
2026-01-03T08:12:09.756597Z,PASSIVE,0.174,5.051
2026-01-03T08:12:09.916801Z,PASSIVE,0.178,4.848
2026-01-03T08:12:10.037643Z,INTERACTIVE,0.182,4.633
2026-01-03T08:12:10.162000Z,INTERACTIVE,0.189,4.372
2026-01-03T08:12:10.269469Z,INTERACTIVE,0.191,4.095
2026-01-03T08:12:10.379034Z,INTERACTIVE,0.19,3.921
2026-01-03T08:12:10.487696Z,INTERACTIVE,0.188,3.842
2026-01-03T08:12:10.612916Z,PASSIVE,0.186,3.729
2026-01-03T08:12:10.720744Z,PASSIVE,0.184,3.675
2026-01-03T08:12:10.813642Z,PASSIVE,0.184,3.654
2026-01-03T08:12:10.952215Z,PASSIVE,0.184,3.634
2026-01-03T08:12:11.062040Z,PASSIVE,0.184,3.576
2026-01-03T08:12:11.187088Z,PASSIVE,0.182,3.559
2026-01-03T08:12:11.312905Z,PASSIVE,0.179,3.492
2026-01-03T08:12:11.420671Z,PASSIVE,0.176,3.44
